10.000000	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690443	-79.690444
11.000000	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690518	-79.690519
12.000000	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690595	-79.690597
13.000000	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690676	-79.690677
14.000000	-79.690758	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690759	-79.690760
15.000000	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690843	-79.690845
16.000000	-79.690929	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690930	-79.690931
17.000000	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691017	-79.691019
18.000000	-79.691105	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691106	-79.691108
19.000000	-79.691194	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691195	-79.691197
20.000000	-79.691284	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691285	-79.691287
21.000000	-79.691374	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691375	-79.691377
22.000000	-79.691464	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691465	-79.691467
23.000000	-79.691554	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691555	-79.691557
24.000000	-79.691644	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691645	-79.691647
25.000000	-79.691733	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691734	-79.691735	-79.691737
26.000000	-79.691822	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691823	-79.691824	-79.691826
27.000000	-79.691911	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691912	-79.691915
28.000000	-79.691999	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692000	-79.692001	-79.692003
29.000000	-79.692086	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692087	-79.692088	-79.692088	-79.692090
30.000000	-79.692173	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692174	-79.692175	-79.692177
31.000000	-79.692259	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692260	-79.692261	-79.692263
32.000000	-79.692344	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692345	-79.692346	-79.692348
33.000000	-79.692428	-79.692429	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692430	-79.692433
34.000000	-79.692512	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692513	-79.692514	-79.692516
35.000000	-79.692594	-79.692595	-79.692595	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692596	-79.692599
36.000000	-79.692676	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692677	-79.692678	-79.692680
37.000000	-79.692756	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692758	-79.692759	-79.692761
38.000000	-79.692836	-79.692837	-79.692837	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692838	-79.692841
39.000000	-79.692915	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692916	-79.692917	-79.692919
40.000000	-79.692993	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692994	-79.692995	-79.692997
41.000000	-79.693069	-79.693070	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693071	-79.693072	-79.693074
42.000000	-79.693145	-79.693146	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693147	-79.693148	-79.693150
43.000000	-79.693220	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693221	-79.693222	-79.693222	-79.693223	-79.693225
44.000000	-79.693294	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693295	-79.693296	-79.693296	-79.693299
